"Date","Price (Close)","Price (High)","Price (Open)","Price (Low)","Circulating Marketcap","Circulating Supply"
"2019-05-20","0.3991023482716807","0.41874260597961804","0.4184510948103106","0.3792674649190231","10348187301.431385","24731742456.731274"
"2019-05-19","0.41848993293515646","0.43024903070898907","0.37228890056038966","0.37053405083209123","9203457455.660307","24729536899.171272"
"2019-05-18","0.3723421920635281","0.3956275732500792","0.3907717062853054","0.3641801944741801","9664044786.984224","24729536899.171272"
"2019-05-17","0.38932445593188164","0.4239089424646524","0.4185012540306796","0.3586443257413375","10341116867.53055","24721036892.171272"
"2019-05-16","0.419045335649943","0.4802717406612723","0.4585948756968314","0.39330477554503096","11310641427.540413","24709981956.171272"
"2019-05-15","0.4585649301311615","0.4685053421150174","0.40999663970997036","0.40730287804757614","10062891352.657267","24616464438.871273"
"2019-05-14","0.40822987843318914","0.42467514199082745","0.3243898716926074","0.3228348366962172","7963568872.471546","24593948980.681274"
"2019-05-13","0.3247216055931657","0.3314198009132305","0.3104752897272395","0.3079482676961121","7629383119.3624935","24575676169.081272"
"2019-05-12","0.3104915046904849","0.33078472452938396","0.32282698907290014","0.30441022280067603","7923090840.627093","24568744010.081272"
"2019-05-11","0.32169683709855196","0.3423744012686877","0.2978513067775788","0.2969074471439373","7322338917.610135","24569339122.081272"
"2019-05-10","0.2977895441097518","0.3019","0.2944184202376023","0.2900116300236219","7293566530.655748","24569339122.081272"
"2019-05-09","0.2938079541664168","0.30996","0.30039383853614976","0.2905994508380965","7379010035.809915","24539168594.88127"
"2019-05-08","0.2983706828087593","0.31219","0.2953470393092641","0.2927875996479219","7454451388.661134","24538354879.871273"
"2019-05-07","0.2954808320453675","0.31975","0.30392049598041093","0.2945865433360856","7478552280.464194","24538354879.871273"
"2019-05-06","0.30164521868382993","0.319831539235634","0.3045380483305917","0.29266","7495620760.300065","24528119174.871273"
"2019-05-05","0.29929811700717196","0.31814","0.30426415708905097","0.29608876769239595","7479026978.855548","24517360677.53327"
"2019-05-04","0.3016530416635656","0.32443","0.3049158928319479","0.29490087093421474","7569703814.700731","24517570918.434273"
"2019-05-03","0.304754766783374","0.32118","0.3033428280336129","0.29658456304832304","7421775446.921249","24517570918.434273"
"2019-05-02","0.29926853628488786","0.32062","0.3015379757995505","0.295657341888273","7478438790.705649","24517322430.534275"
"2019-05-01","0.3007454752151956","0.3213","0.30800851955804864","0.2972","7625824303.283538","24519217223.234276"
"2019-04-30","0.3082764170054932","0.31871515390134425","0.2910821521735871","0.28782436979082104","7199546668.784551","24429417863.214275"
"2019-04-29","0.29111166837994146","0.31107","0.2982609220854212","0.28600023469169106","7237904565.023511","24433497188.414276"
"2019-04-28","0.29397992731758993","0.31197","0.2938087353625031","0.2876671484278962","7275936364.638662","24372180795.714275"
"2019-04-27","0.2936165019949833","0.30655","0.29672587542406703","0.2905493606701337","7303768044.489581","24372422519.714275"
"2019-04-26","0.29699092023940454","0.30114490273055017","0.2867240538768765","0.28361106142068804","7005713173.187802","24372422521.694275"
"2019-04-25","0.287015280347597","0.307957240103584","0.3015493489453138","0.2809897153490168","7345884477.468964","24356731451.694275"
"2019-04-24","0.30114086366908965","0.32169675749920557","0.3201846797636622","0.28938668200638173","7792418673.364649","24331674158.924274"
"2019-04-23","0.32011020663311435","0.32940159944760894","0.3238919435000475","0.3196098435318674","7864167790.802223","24269913787.287476"
"2019-04-22","0.32400406083001126","0.33249462075845376","0.3229251402179031","0.3186011417535784","7824406063.415532","24258206257.287476"
"2019-04-21","0.321573537263696","0.33041982188201957","0.32881537314571774","0.3162077849328906","7972286107.553681","24252517278.127453"
"2019-04-20","0.3279666506803926","0.3348180308837687","0.3316672606806329","0.32243782772480717","8051967622.808586","24239326861.127453"
"2019-04-19","0.33164069521076905","0.3374181972912666","0.33716718528508316","0.32741208060992855","8197610985.3577175","24236345118.127453"
"2019-04-18","0.3367976936907713","0.3483011183746829","0.3364788882437414","0.3338235398316657","8140465193.749791","24216852324.22745"
"2019-04-17","0.335659491695649","0.3424557548148804","0.3257439354514196","0.3206172694924323","7889749233.68351","24194707076.90745"
"2019-04-16","0.3255424633236066","0.3274947706977951","0.31935007282919003","0.3161740228175738","7714309693.079506","24160160668.90745"
"2019-04-15","0.3192356537832399","0.3357","0.330221037751217","0.3135445281719723","7959029037.446889","24133516755.54745"
"2019-04-14","0.32930614627215954","0.33158095205476174","0.3266803099732833","0.3225235994561948","7875138002.609568","24128811251.84745"
"2019-04-13","0.3259762574252428","0.3382648436762344","0.3250068187439077","0.32151317289352777","7841752586.411314","24113978667.84745"
"2019-04-12","0.3248535064971019","0.33029760531867824","0.32890098380436145","0.3159570148317746","7931032340.516452","24096819479.84745"
"2019-04-11","0.32863305556342665","0.3547596430086776","0.35443892194616244","0.32156097007415285","8537692555.604129","24085684878.49745"
"2019-04-10","0.354100407226619","0.36263962624619883","0.3500239689589572","0.3458287338563101","8408178073.725414","24017393089.49745"
"2019-04-09","0.3500982211246603","0.3586057545594201","0.35850859010244535","0.34724795928640656","8626190862.574152","24002418955.49745"
"2019-04-08","0.3585211499642465","0.3720409276851191","0.3638477578110927","0.3488473173419304","8712564605.217901","23981942787.49745"
"2019-04-07","0.3630877598496926","0.3678727046190545","0.3531124117721061","0.35113309910269014","8479511912.937094","23911800305.49745"
"2019-04-06","0.3531244059392632","0.3642440315067149","0.3634862748263512","0.3477007278100732","8697029650.114893","23888824239.49745"
"2019-04-05","0.36378011433441865","0.38053743924816813","0.3309557590472388","0.330691184512653","7903451050.28017","23852785822.49745"
"2019-04-04","0.3308019664039882","0.3486586009015214","0.3425858923778459","0.32529233559919457","8169373480.847378","23827614312.04745"
"2019-04-03","0.34266469156759527","0.3742712251285655","0.3537483463541974","0.32493269274025344","8430215293.362509","23796681914.04745"
"2019-04-02","0.35372602008939985","0.3611403806003092","0.31225200498951083","0.31091109695736435","7425771503.613068","23753604086.127453"
"2019-04-01","0.31227581117860104","0.31767","0.3094419228739068","0.30692460594830745","7346627786.65938","23719684001.917454"
"2019-03-31","0.30904606997085127","0.314230398947565","0.31184712756575805","0.30691292664348696","7443261260.430808","23707692891.95745"
"2019-03-30","0.31083703159293835","0.3194315162818477","0.3084746597447612","0.3068624856673008","7359981515.615479","23704615394.95745"
"2019-03-29","0.3077388774720454","0.31312616569389806","0.3056152656138872","0.30343271586652687","7255599030.513159","23691887062.86745"
"2019-03-28","0.30634814448815395","0.3111986472264535","0.3104800128717447","0.30328954638912","7363963846.827324","23689578902.86745"
"2019-03-27","0.30975105019809257","0.31255915064168643","0.302271803091919","0.2990157058813339","7198607298.33838","23681968320.767452"
"2019-03-26","0.3019529343456611","0.3034312910520438","0.30213481167045797","0.2925738662897117","7115155881.297169","23631525769.557453"
"2019-03-25","0.3014168936905798","0.31096","0.3079482596694583","0.29826309444587473","7259716453.269981","23629467687.557453"
"2019-03-24","0.3072522096668804","0.315","0.3108033925269168","0.30402716213835","7351273712.50534","23626509332.55746"
"2019-03-23","0.31114409041254565","0.31515","0.3114641045015195","0.307804790766371","7390817773.689012","23625176601.55746"
"2019-03-22","0.3105035669966547","0.31411712383667506","0.30991241190723284","0.30589","7352357917.746828","23616365506.55746"
"2019-03-21","0.30978648027907973","0.32146581922373185","0.31761069204083947","0.303242985493287","7534412598.600213","23565158395.55746"
"2019-03-20","0.3178947215581154","0.32188457875651966","0.3157231288399701","0.31076","7469271222.6599455","23561154841.55746"
"2019-03-19","0.31558850940156263","0.31840290984653763","0.3149408971154361","0.3106","7458641735.775446","23558764280.55746"
"2019-03-18","0.3137722416629222","0.3213227155126462","0.3152394724810937","0.31052729039097154","7430735586.0925255","23553855569.267464"
"2019-03-17","0.3151185166129482","0.32323","0.3185434808720064","0.31335212384717115","7536694636.728159","23522100360.267464"
"2019-03-16","0.3186032338650912","0.3242683299647635","0.3142099566875366","0.3126843924155883","7415678849.0245075","23520915595.267464"
"2019-03-15","0.31449627111730327","0.3198558129974127","0.3117375885833768","0.3082363313275044","7317241966.239825","23509232151.57746"
"2019-03-14","0.3106111779628044","0.32142","0.31266210436774367","0.3034353564306052","7354670792.012094","23427591790.697563"
"2019-03-13","0.31329662427121874","0.32577952517296815","0.31081160324010376","0.30654","7272289438.572729","23425286053.698563"
"2019-03-12","0.3099487493043557","0.31636","0.3098154118680133","0.3050336850572197","7287776802.007584","23418939295.59856"
"2019-03-11","0.30957264537745705","0.31942","0.31367654870703987","0.306592891360883","7339636518.991769","23386913713.20856"
"2019-03-10","0.3128216273339575","0.32","0.31435167904067735","0.30813","7413372816.483612","23384777375.308563"
"2019-03-09","0.31302052630990296","0.32242","0.3069175476634026","0.3060090515764588","7228659620.9441805","23382793658.308563"
"2019-03-08","0.3070752313920274","0.31902","0.3148801260812765","0.3034720102993035","7366220324.376132","23380714885.308563"
"2019-03-07","0.3126873233896102","0.3230187682480067","0.31639935965201665","0.3110641924565065","7415220698.409149","23372700523.308563"
"2019-03-06","0.316529112615543","0.3258932755537843","0.3154353584611975","0.30959","7379542428.272761","23339319864.308563"
"2019-03-05","0.3154104458754011","0.32395","0.302272741584372","0.2993402268761576","7112535346.1885","23332426540.18856"
"2019-03-04","0.3021864832025157","0.3161301515632821","0.311849498551697","0.297965190331353","7262464160.34867","23267031685.97856"
"2019-03-03","0.3105338023265206","0.32119","0.31591254780879263","0.3077623960437663","7318328609.814137","23243568375.97856"
"2019-03-02","0.3143046844137061","0.32119","0.31622508974693564","0.30991809074724924","7428945358.811732","23226469718.97856"
"2019-03-01","0.31557772102522647","0.32644441964656346","0.31366478602637127","0.31058075213329006","7331185446.954516","23202889378.538563"
"2019-02-28","0.3139933261522426","0.3218","0.31235355023219435","0.3068802849952912","7295205852.567448","23197396999.00856"
"2019-02-27","0.31049176674596907","0.32706","0.31628354057244157","0.3007435953417418","7359535954.35669","23171219159.91756"
"2019-02-26","0.3166385476034588","0.33859","0.3276906387163089","0.31329218611229603","7610270396.0135565","23165099222.921562"
"2019-02-25","0.32768621616945803","0.3430351821611839","0.3006666932347396","0.29676613552783515","6943870351.6946335","23115202969.921562"
"2019-02-24","0.297832629277116","0.34856133960752334","0.33333783167706466","0.29463365016374127","7744089483.78614","23049742819.141563"
"2019-02-23","0.33283102131796327","0.3412","0.32099791644788817","0.31616083805691514","7444662220.250617","23043145625.141563"
"2019-02-22","0.32082715800373124","0.33041","0.3211673782603283","0.31338","7374472962.157153","23039506257.141563"
"2019-02-21","0.31914088290872805","0.33659","0.3308933665454413","0.314","7710885927.87882","23034274056.911564"
"2019-02-20","0.3298727042746119","0.33967","0.3224831269388026","0.3171898798548669","7490757987.616533","23027416179.161564"
"2019-02-19","0.3219766037361187","0.3473359630273648","0.3208601459996032","0.3187592300433512","7432832840.560593","23005796804.161564"
"2019-02-18","0.3211583643004003","0.3326120055287714","0.30384271795679485","0.29997","7036030206.614346","22996847477.161564"
"2019-02-17","0.30218008904451976","0.3095474694584617","0.2995653745531743","0.29561669486149006","6944717682.696016","22984763823.11156"
"2019-02-16","0.2996528669527653","0.30943","0.3005545266303139","0.297","6886551093.825697","22977330053.06156"
"2019-02-15","0.3003670811215394","0.3099","0.2993547206718874","0.29551","6902243948.9274235","22973554790.011562"
"2019-02-14","0.29952898919292853","0.31034","0.3022706364282263","0.29763","6937277560.477094","22971277839.461563"
"2019-02-13","0.3021327762330643","0.31722","0.3047747121371774","0.29920813373658006","6989763672.928578","22932547253.72156"
"2019-02-12","0.30359500938571543","0.3125","0.30023733708699996","0.2952729537958704","6908909385.654355","22918446771.72156"
"2019-02-11","0.3001942076759212","0.31338990990630633","0.3131603315182585","0.29851224064216125","7098461970.9508295","22916921761.95388"
"2019-02-10","0.3088411536257346","0.31657","0.31006420429429593","0.297779290735661","7135121667.49228","22901410105.95388"
"2019-02-09","0.3101337940903759","0.31941","0.310671822103687","0.305630898464043","7142721693.760365","22895378401.93388"
"2019-02-08","0.3107031563175741","0.3221593952788077","0.2892756804179192","0.28684","6636424735.083278","22891605253.93388"
"2019-02-07","0.2892318570128323","0.3003","0.28778815742289643","0.28631","6610139785.558777","22842211758.249386"
"2019-02-06","0.28766183102589604","0.3022307982839309","0.29763955826964","0.28557","6831291429.104217","22839357332.41389"
"2019-02-05","0.2971642907135791","0.3038780282269909","0.29589444222491346","0.29286","6796236502.147595","22825793883.70389"
"2019-02-04","0.29647372023902685","0.30706526491339603","0.3003207837476539","0.294","6857925579.966182","22731250535.70389"
"2019-02-03","0.3005278615840391","0.3153648470547847","0.30934271417270026","0.2956214358411808","7050198895.791146","22692625267.403893"
"2019-02-02","0.30944543266220426","0.31664","0.30529209178149547","0.302","6964246927.164055","22690444931.403893"
"2019-02-01","0.3053897643581321","0.31539","0.309954371948813","0.29450245743367365","7038046337.741133","22680817807.403893"
"2019-01-31","0.3087466706702523","0.339258211124604","0.3210725510466015","0.302948482825986","7368344365.095677","22667098969.26389"
"2019-01-30","0.3211869941473449","0.33037","0.2868417856761665","0.284308217135007","6527565263.368432","22658309840.95389"
"2019-01-29","0.2868878692790445","0.29924","0.29321468307930887","0.2818181688566883","6653790728.698739","22652040866.85389"
"2019-01-28","0.293219745996892","0.31112","0.307641880486925","0.2815295137174404","6955336035.991253","22636518437.87389"
"2019-01-27","0.3064268667813067","0.31882","0.31475494330517745","0.30298113928102577","6894211987.139523","21846206470.55391"
"2019-01-26","0.31334419724456786","0.324474527525892","0.31461353658555624","0.31076","6901794874.376663","21843904312.55391"
"2019-01-25","0.3145574501713048","0.32458","0.317536825860587","0.31127835090652806","6939344986.194409","21842623076.55391"
"2019-01-24","0.3174185541292057","0.32431","0.31525837660916595","0.31231","6908887423.017516","21840445536.124912"
"2019-01-23","0.3153246706655099","0.32541","0.3192488171792506","0.312","7010471766.764133","21829221057.124912"
"2019-01-22","0.3193641639394227","0.3262","0.318920110903712","0.30703419105203483","6965471671.465989","21827718138.124912"
"2019-01-21","0.31906486374338916","0.3247920966563547","0.3194991207373303","0.3143097544332908","6969900850.021087","21824613583.124912"
"2019-01-20","0.31778074871363904","0.3379228677439885","0.32968216977588644","0.3126247186045492","7186322403.201304","21823500369.124912"
"2019-01-19","0.33013770605475895","0.3427604434754863","0.3227351353921795","0.3216706153965039","7060830137.145412","21821608547.124912"
"2019-01-18","0.32261943947993055","0.33433","0.32843348081519724","0.31844220235915205","7203956347.354749","21812128967.124912"
"2019-01-17","0.3282898919907461","0.33525","0.3281062804111528","0.32175263546213184","7166130516.342421","21774413668.124912"
"2019-01-16","0.32812896424843563","0.3385636293223641","0.3252185573568767","0.323","7102837952.565166","21772878010.124912"
"2019-01-15","0.32524713864774474","0.3421","0.3333473846085476","0.3198152943301945","7251070405.55056","21764441473.68491"
"2019-01-14","0.3326886927179144","0.3428","0.3178878619768366","0.3148404143580916","6903995311.2155075","21761582741.60491"
"2019-01-13","0.31570547752139466","0.33914","0.33124886264693626","0.3128832552904751","7220484171.952952","21758921175.60491"
"2019-01-12","0.3299270518495251","0.3406","0.3292781884806876","0.32538049584019824","7184500214.23901","21756787315.60491"
"2019-01-11","0.3296947728224838","0.3425","0.3294276847271118","0.32291639843527725","7220971856.49782","21755275178.60491"
"2019-01-10","0.32954954872263453","0.3925808794294134","0.36937536944020477","0.32017235472736816","8115509170.282433","21735223825.60491"
"2019-01-09","0.36930370183721417","0.37959","0.3653458892359122","0.36168704764068565","7984387099.853258","21730441546.624912"
"2019-01-08","0.36536739608298535","0.37755","0.36401742624462646","0.35837655243692024","8013797182.733254","21717605996.624912"
"2019-01-07","0.36397890118318926","0.3818577737534966","0.36769892177965835","0.35984","8041513396.113939","21694065195.35491"
"2019-01-06","0.36823851226005916","0.37924","0.35355978305097996","0.34922","7743414589.102069","21690617192.33491"
"2019-01-05","0.3540087745495025","0.37376","0.3607620536518978","0.34983568297859763","7842119430.99696","21687237555.33491"
"2019-01-04","0.3584856884885865","0.37263138299788595","0.35643727684433757","0.3490562574710018","7825656784.839863","21677465386.33491"
"2019-01-03","0.3570026816437189","0.38426","0.37496555544716054","0.35223805310442763","8228657684.404464","21654760420.33491"
"2019-01-02","0.3749891513642792","0.38995","0.3661113190675277","0.3576975873456145","8009018857.592265","21651506194.45491"
"2019-01-01","0.3659573921434015","0.37682","0.35101346248860926","0.3471","7612439559.148022","21619391461.824913"
"2018-12-31","0.3511244581346606","0.3849868037878534","0.3788508068319643","0.34642228470030245","8082164502.817908","21594678010.82791"
"2018-12-30","0.37090175382168755","0.38181","0.36266591815770766","0.35685772675500615","7946182452.599382","21590407127.927914"
"2018-12-29","0.3624738381489658","0.39426","0.3779123613821162","0.3595202490619056","8218240888.21413","21587182568.927914"
"2018-12-28","0.37752614808900864","0.38941","0.33806133844936875","0.3338543068028106","7384121263.358085","21573822239.927914"
"2018-12-27","0.33815399748048536","0.3901","0.3774390459145115","0.33002381617936594","8214021811.119101","21550687332.817913"
"2018-12-26","0.37831426369050414","0.40274","0.3842097452543626","0.3587128419623127","8348649181.234636","21468507369.547913"
"2018-12-25","0.382054174134273","0.4085228879704812","0.4057994812801072","0.3650210312809351","8692522013.7975","21434078286.525143"
"2018-12-24","0.40523501386511224","0.4605768015695","0.37075544569643276","0.37060637701239946","8051027107.105267","21427609041.525143"
"2018-12-23","0.37108532087247675","0.3914035189048338","0.36219310207433686","0.3600740688843113","7859333192.771575","21370063156.526142"
"2018-12-22","0.36196984968050205","0.37371","0.35688847837146614","0.34500000000000003","7668886148.946325","21367021024.526142"
"2018-12-21","0.3569095442379881","0.3866469096512374","0.377522553871772","0.35111073393823233","8173775121.723183","21356219680.526142"
"2018-12-20","0.37720891670819057","0.39402","0.34895646265002694","0.343514195792352","7536201073.550061","21307249812.526142"
"2018-12-19","0.34882442075637293","0.40023234205108105","0.35290888032656864","0.34534693821799545","7564418554.64802","21254141434.78614"
"2018-12-18","0.35283552782558925","0.35817952901885475","0.32871318389396326","0.3229560082182481","7016202567.889286","21233864856.78614"
"2018-12-17","0.32843438329495916","0.34241","0.28914046255330306","0.2808381172176714","6099523430.915798","21229863415.78614"
"2018-12-16","0.2860905603762842","0.30088","0.28521500296751595","0.28177","6032104071.535239","21193212040.94614"
"2018-12-15","0.2834149230214145","0.29646","0.2869222060624454","0.27834","6100379808.581817","21183418584.94614"
"2018-12-14","0.28719269691775573","0.30493","0.2972325699373066","0.28012","6313103964.284172","21181095129.316143"
"2018-12-13","0.29730040112928463","0.31266","0.30541293931307045","0.2942749217687668","6525913686.74149","21151053979.39614"
"2018-12-12","0.30531966950885664","0.31617","0.2976869930734857","0.29552","6332870981.520015","21148582644.496143"
"2018-12-11","0.2982146395253396","0.31543","0.2987941209188364","0.2928480945389442","6365802978.703731","21145674047.496143"
"2018-12-10","0.2989912016095211","0.32079","0.3091493913063485","0.2936252800747786","6609229605.261205","21123665869.35614"
"2018-12-09","0.30958159901072013","0.32322","0.30379275223449603","0.2983879362060998","6500646439.256661","21119693568.35614"
"2018-12-08","0.3035962685541957","0.3226581823132699","0.30018029965510373","0.28990955420798564","6358917826.565554","21116970521.35614"
"2018-12-07","0.3003675200073374","0.3119252010327729","0.30514462733713976","0.28703923052041475","6507866537.410141","21113582492.35614"
"2018-12-06","0.3048117539310523","0.34575","0.33411587937710713","0.30222272524058624","7069351740.64609","21097414638.05614"
"2018-12-05","0.333960074828769","0.35502765828332233","0.35082281627425815","0.3330674344212185","7394419457.590452","21076617593.71614"
"2018-12-04","0.3494169596825091","0.3627743049051087","0.34460808775871177","0.33608795143613923","7302969037.460701","21070614317.71614"
"2018-12-03","0.3452149353946723","0.37227","0.36978441729160144","0.34122417106363945","7732345291.226502","20981966838.186142"
"2018-12-02","0.36565758829126044","0.38370510683821013","0.36977757616871615","0.3614479666881457","7790683113.562513","20873638667.266144"
"2018-12-01","0.369373938414134","0.38151","0.36053822544931974","0.35316","7574655735.757362","20865130827.59614"
"2018-11-30","0.36034575724497386","0.38442700961782705","0.3784191040152088","0.3501242334520865","7885718552.115688","20863167526.666924"
"2018-11-29","0.3786692954442938","0.3952207993763806","0.3892881816328576","0.36781980662064023","8117110363.577975","20847592329.72692"
"2018-11-28","0.38928796474737093","0.40440143871604484","0.3608639388884308","0.3566226969933049","7517688765.82689","20840421713.062"
"2018-11-27","0.35687355392455183","0.37439905159797626","0.3528790834695354","0.33704962554254664","7364733050.369131","20826541823.651"
"2018-11-26","0.3532474009883461","0.3939640768277579","0.3752573612559468","0.3339074121959633","8076862424.443217","21521061160.451"
"2018-11-25","0.3709575695070978","0.38942769561010493","0.3689662757655089","0.31577614499002593","7914824050.223291","21472347958.451"
"2018-11-24","0.36881957354038186","0.42087","0.40456881252080407","0.3588084133837946","8674707306.853363","21470863131.451"
"2018-11-23","0.4041416918485824","0.43014","0.4191992098790015","0.3890251520754454","9001759841.333158","21464584049.451"
"2018-11-22","0.41921691255117277","0.45423","0.4436677182649272","0.4156625943925477","9527416181.170515","21462759248.451"
"2018-11-21","0.44376062329952676","0.46343530385959764","0.43016039288341773","0.40731608610281944","9237521536.573256","21462364311.451"
"2018-11-20","0.4283214023764542","0.5053907260021283","0.4735858480718108","0.4021909179346467","10234240225.900482","21459149039.451"
"2018-11-19","0.4691075455662354","0.5136508133941369","0.5136508133941369","0.4619311568260922","10928288451.020187","21451934259.451"
"2018-11-18","0.5095637839112874","0.5234790140545347","0.4904586770675367","0.48583192629237976","10511853118.360441","21434534765.451"
"2018-11-17","0.49083665505748486","0.5017670995001696","0.4710231200368624","0.4617","10072665411.45386","21431260549.5611"
"2018-11-16","0.468780203522896","0.48773835261553755","0.4775459737971395","0.4583896703942201","10220992200.969189","21418845665.5611"
"2018-11-15","0.4777525830373571","0.4890241782379619","0.4653874007022377","0.4200157332059714","9886869559.215342","21200487910.8011"
"2018-11-14","0.4661669593681067","0.5187888152187154","0.5058797209319565","0.40611246320248184","10716989500.30474","21202207597.23099"
"2018-11-13","0.5050407620503042","0.53172","0.5184294682884648","0.5003102284094092","10981834566.079458","21191005208.00099"
"2018-11-12","0.5155417332206129","0.5306849269050637","0.5056168454705089","0.49873","10705788795.64299","21182506159.00099"
"2018-11-11","0.5046488877130317","0.51175","0.5055687136821629","0.49350487739726223","10660341177.861246","21170599810.00099"
"2018-11-10","0.504239718146574","0.51479","0.49956150710235686","0.49608","10566962450.38115","21169343076.00099"
"2018-11-09","0.4994276855493912","0.51764","0.4931110767471381","0.4918209918524597","10431195932.395374","21167704404.00099"
"2018-11-08","0.49280590891779774","0.5416143575739852","0.5364971999033433","0.48912133821369497","11366261694.435446","21149703956.040993"
"2018-11-07","0.5367241062204395","0.5548738383292422","0.5510427539934836","0.5238789892186141","11640203915.396132","21142927527.770992"
"2018-11-06","0.551104226893488","0.5643705058123419","0.49751782980077225","0.4967112920896074","10498706197.480919","21078010368.770992"
"2018-11-05","0.4983823566700061","0.5034804725963016","0.46758305946923884","0.4588425180914617","9835435094.907753","21054168479.770992"
"2018-11-04","0.4672585496426468","0.4770336852692999","0.45512910023684533","0.44714","9558305142.801807","21045743425.770992"
"2018-11-03","0.454677599010457","0.46095155179458097","0.4577603032388443","0.45090291697956697","9653365350.112705","21044575542.770992"
"2018-11-02","0.4583513153385286","0.4657057167793621","0.4574166495892116","0.45202","9631487894.828318","21043000476.770992"
"2018-11-01","0.457715677676161","0.46054","0.45121539267758637","0.4469442103463044","9495354647.790094","21039111849.770992"
"2018-10-31","0.45087696018265355","0.4596908647087437","0.44567194434596413","0.4352933287460297","9351836960.787745","20977780342.080994"
"2018-10-30","0.4448182914558232","0.45276021357856394","0.44252138778506983","0.4390972690475393","9256174392.261028","20975279911.00099"
"2018-10-29","0.4410199351753065","0.4645","0.4599567757813455","0.43022348583406633","9665263838.64032","20973697703.00099"
"2018-10-28","0.46022427598816296","0.46594296060312596","0.45653712325080625","0.45271209922935324","9544567651.681301","20970027892.00099"
"2018-10-27","0.45657458337461715","0.4671","0.4612854657568832","0.4521992804008727","9783377684.179262","20968274860.00099"
"2018-10-26","0.4598652648586956","0.46745","0.45633379934653","0.45044","9670868692.061152","20967187030.00099"
"2018-10-25","0.4564482065203779","0.46953","0.45640904940738547","0.44902881523902216","9674630046.072699","20965496241.00099"
"2018-10-24","0.45641442475233734","0.47702","0.4638725144200502","0.45282511435575945","9758379470.793062","20963725690.00099"
"2018-10-23","0.4623316907558266","0.47727703351311584","0.45203376197724904","0.4356597613507188","9571703773.338404","20935379554.00099"
"2018-10-22","0.45205086207164563","0.46799","0.46074974921849454","0.44496","9651198208.224293","20938951458.00099"
"2018-10-21","0.45572836284509033","0.47298","0.4576421653243392","0.4523845035619304","9691959136.037867","20926425614.00099"
"2018-10-20","0.45765868715601526","0.47128","0.4554316179970297","0.44731325154094953","9548302081.035757","20925139318.00099"
"2018-10-19","0.451364933610459","0.47215","0.4587647120932301","0.44555904645653066","9653718419.268969","20923143352.00099"
"2018-10-18","0.4556602009208781","0.49346837109084096","0.47191839708550476","0.44335842536627473","9969161085.592012","20920332417.00099"
"2018-10-17","0.46789878077546243","0.49049","0.4682167808264594","0.45745526802328085","9967206398.719204","20904688756.420994"
"2018-10-16","0.46669785629857385","0.4810208812035002","0.4448074217958934","0.437","9517943404.142365","20902019750.420994"
"2018-10-15","0.44658019069716903","0.5106886493486139","0.40090560321481844","0.3909857140132694","8499769054.67721","20897800593.620995"
"2018-10-14","0.40156203049037875","0.42986","0.4160787875479513","0.3936517826325636","8801496869.883766","20890225814.200993"
"2018-10-13","0.41620888018785845","0.430823110584148","0.41423515972047464","0.409900365003345","8733256103.241514","20888421356.200993"
"2018-10-12","0.414954642896789","0.442288133929149","0.3782742757808143","0.3720469637404125","7956629193.217549","20876170309.200993"
"2018-10-11","0.37788887027208495","0.46456","0.4621325429010902","0.3731438612727225","9675277371.609587","20877627012.200993"
"2018-10-10","0.46025439152796455","0.47935","0.47789990850025177","0.45528","10054529257.234821","20873010706.32099"
"2018-10-09","0.47792163957597067","0.49227","0.4894535084582068","0.46813876600386356","10289316529.650192","20869932122.32099"
"2018-10-08","0.48997664436157967","0.5007057735424105","0.4817894651023661","0.4762817541281118","10050448859.69654","20852850171.700993"
"2018-10-07","0.4805757588534141","0.5098988653945888","0.4866161356853578","0.46524130419472604","10165175093.0023","20848421360.030994"
"2018-10-06","0.48705608176003046","0.5232592597801116","0.5182625828000631","0.4662548056759406","10827791725.816034","20844801013.780994"
"2018-10-05","0.518296177459491","0.53267","0.5263926444911454","0.5072351088642408","10996235078.248526","20835440983.780994"
"2018-10-04","0.5265318534362818","0.547033027021065","0.5268947022115529","0.5228640152628926","10933308279.813742","20716329286.780994"
"2018-10-03","0.5260335836978887","0.5380729978207284","0.5157403240883701","0.5046014636482149","10693416757.246199","20711954057.780994"
"2018-10-02","0.5145112485520753","0.5782866133592421","0.575393614617908","0.5106106400080643","11958655065.014366","20696524643.620995"
"2018-10-01","0.5752146265768917","0.6035124055682607","0.5808855628512559","0.5307002598752919","12003419142.396082","20647953804.330994"
"2018-09-30","0.5809717391937481","0.6213096283011784","0.5685370111907911","0.5568825816004868","11726471067.705189","20613927980.870995"
"2018-09-29","0.5679224511066802","0.5947376690686417","0.5396642693476467","0.5246126003061762","11123517027.19988","20613112988.870995"
"2018-09-28","0.5397773986539087","0.5500952940316428","0.543158178743506","0.5150073655186518","11189548986.366928","20609783439.246277"
"2018-09-27","0.542440308961447","0.5551549595275092","0.5114020886676217","0.5049929472627499","10535339784.707323","20530644131.246277"
"2018-09-26","0.5121842304227007","0.5741128813297229","0.5243829400601645","0.48306796110622013","10777108978.325611","20516160862.246277"
"2018-09-25","0.5248434494159282","0.548524848495086","0.4920427183583912","0.4351965639589261","10092669223.327261","20500541591.246277"
"2018-09-24","0.4924081165172099","0.5835503045615447","0.5712805143123203","0.48188271347550404","11708204340.93389","20494932880.246277"
